transaction_id,account_number,transaction_date,amount,currency
2646ce98-a658-437a-9aaf-875d8a0b293d,PL72112207407814947509100644,2025-11-08,130700,CAD
6f6b6345-04ce-4eea-a2ad-2ab15540c278,PL99181649805000345954204674,2025-01-08,72286,JPY
6941d43e-fb9c-485c-a4ac-162b005fe293,P91814758502790644904136853,2025-11-05,80419,CNY
196c30a3-b192-4fdb-98b0-4db7b77ee3fd,PL47470696844370112447665509,2025-03-01,42061,EUR
481ce8b3-c0b1-4be2-9293-8c5bb0f07a45,PL99526272508968473213772839,2025-07-12,116779,PLN
11342359-01a3-4011-b6b1-4fa007208a2e,PL28677596875462096601543584,2025-08-04,13331,USD
338d2a32-d70f-4b97-95ea-907710b35cf2,PL80602307846,2025-09-30,113837,CNY
3ed917de-5fdb-4b2d-800d-edb12d1715f6,PL64173987307837118715710039,2025-06-12,122596,CNY
8afd2c59-9a08-4d80-b8e1-d038827566df,P53390059222296669339466478,2025-11-15,188448,CAD
057f0912-3f1a-4d4f-989d-18b4e8aa8b8f,PL93387048088106150382396878,2025-10-16,235705,CAD
bbcebc69-5cc8-4c89-a258-13e949d91724,PL23358390918203800051972809,2025-03-18,1010,CNY
1fe101e2-ceab-45e3-a166-0e8d0edd5a8e,PL67102020912591775219275208,2025-11-30,59187,SEK
8299a000-a227-4934-a951-499eddb80026,PL41503931999267479373004016,2025-03-11,165656,CNY
07f9205d-34b1-41c3-af5a-cc75ffe1f0f5,XX57369598294730724172165993,2025-12-20,194331,CHF
1c697bdf-4954-400c-8794-eff350ec2ca0,PL97493968331914099710086193,2025-11-18,118930,USD
693c7650-a13b-4089-9989-5050337909c2,PL59226421139471146497547523,2025-03-31,73766,PLN
eb16c47b-b477-4731-b661-b0975bad5f6d,PL59469010373763192262630122,2025-11-07,9593,GBP
768282f5-c518-4ce1-af9c-414aab2170e9,PL69433556983783294602635067,2025-11-19,12217,PLN
c5e10b4b-0df1-485d-93db-de867bfdbee4,PL26746257891240665423762215,2025-11-09,39889,EUR
abde79ec-ab37-433a-9ed1-517a5ade9fa1,PL4202497233954592607829525305181,2025-02-02,167079,PLN
95974814-a684-4f04-b3b1-7107d1644e67,XX87459133582753520659469366,2025-02-13,135950,AUD
10543f47-07b7-48db-9147-25611e6b5f11,PL74279213701755364499013877,2025-07-04,38801,SEK
367b016b-85b8-45cd-b7a9-c68d65196a7d,PL33521321054282327655682901,2025-11-23,165776,CHF
05d33623-b1f8-49e1-8513-4b23c567578e,PL43936643713710036847105557,2025-09-24,170922,GBP
09d36972-29d5-45cd-a33c-9dcf2a39f13d,PL16236814113821040681765652,2025-01-23,10411,PLN
de163b55-58d7-472c-84f3-b260e74861d2,PL57376464234747581350765356,2025-04-24,196988,JPY
b3ed37db-d548-45de-b182-b6a16dbccce0,PL91633824880742841172150502,2025-12-13,75522,PLN
3ec3c4d7-ad9e-4c1b-a226-2cdd0ad13607,PL64767531755,2025-05-04,222691,AUD
12edb56f-deae-40df-96ff-4815791fcecb,PL38999018732800625571453519,2025-06-05,19718,GBP
e51ffe4d-25e0-4a3a-97fe-7d9b3ec71142,PL54253946645548489386084882,2025-08-01,115435,CAD
1d90779e-8941-442b-91d2-67dcb1aa3e1a,PL22357079781514149018002334,2025-09-17,70573,USD
cb1a0f93-5c27-4b25-95e1-32d669c5f3d3,PL98513641501311244844269200,2025-09-25,207291,CAD
dda1978e-0725-4044-b28e-b67929d6c1c1,PL3139836724933358058632546090889,2025-07-25,198893,GBP
8ccd758a-7184-4413-92b0-69bd07ecbb72,PL47246428893410228392134611,2025-11-11,582,JPY
2dde734f-4d81-47e9-9e90-db9ec235583b,PL45439897531257934803962787,2025-01-20,219909,JPY
f31a6a5a-dde5-49a5-ad0a-69a8f126fba2,PL94729335784367047829083611,2025-09-01,173821,AUD
747a0ba4-cd93-4a41-b59d-29a4079b0392,PL33727404315887990479726571,2025-12-10,179349,USD
8cc08adc-97f6-4402-8293-6d8ff72dcd92,PL87945660259924881806353987,2025-06-06,167856,AUD
640e763e-d636-4c7f-8210-d032a1da6ca6,PL57222296504241481067680697,2025-05-10,71965,JPY
8e4e270d-fa15-4e2a-adb3-cd6e58bfdf35,PL86584623776400315381380108,2025-12-13,237147,EUR
7dec69cc-5413-4e70-9f6b-313e855468c1,XX48440016967597783188270757,2025-10-23,81281,PLN
d8c50d62-5149-418d-9c4f-99bbc6eb5f21,PL37419118553652337919355412,2025-07-16,144677,CHF
5de07e64-2b3a-452a-bbdb-175dfca7e043,PL11698113143408226874954689,2025-03-14,245091,SEK
0859570c-5788-437e-a946-756b88ee589c,P61135531502538065278505642,2025-11-21,243018,CAD
6a5bc0ff-9722-45f4-a98d-6e22037a936b,PL98692479722028230472448102,2025-01-09,232934,SEK
0e56cf0e-871f-4de4-b3f5-494dcca0feb7,PL93360447319401816686581264,2025-09-16,224611,CHF
ee319f9c-c5cc-4e29-9730-f91863259fef,P55625616754150586716330363,2025-07-23,26545,JPY
652f5319-2d0a-4876-978f-5ebce6d2597b,PL3792862349629376841656983923715,2025-04-29,68945,SEK
3e51ae4b-54c8-4790-bb4e-146fcbf5754a,PL83908273240209809917605607,2025-07-29,17225,CAD
b6825fd5-9115-4ea5-8f4a-c9fad40f330a,PL24237328649797932072891240,2025-09-30,111329,CHF
afa7c134-2d1f-4602-9121-1e24474f8975,PL26737700999218897800483124,2025-06-18,145538,EUR
70d38252-0794-4343-9c65-b1d634e86234,PL34685064117345610919006195,2025-05-28,115523,CNY
2a1b041e-6106-4700-9e79-5d84485a595e,PL10775630742085413348595054,2025-01-15,211114,PLN
493a8917-fd7a-4546-a60a-b02184316081,PL25247448200152680178016919,2025-03-01,148077,CHF
39395089-a2f5-4db5-ad0c-34f3ef577960,PL63669375092927078440084540,2025-09-14,188622,SEK
1c780a85-ccfc-4871-a1a6-592c40a5b55c,PL31991470082382362262029712,2025-02-01,195626,CNY
82cb5fe8-f44c-4693-89f4-02fab48be7ed,PL22497180986886237399389313,2025-11-19,102562,SEK
8e5a565d-a92d-4480-a34a-2b748dab456c,PL70496990906620212108532135,2025-04-01,44214,SEK
b654a4ab-9004-4aec-9b12-8e951233fabf,PL68543778884154595229033534,2025-04-29,6973,USD
56a1696c-0297-4f07-8fdc-bdeae4ee7b86,PL23861690927708974895958176,2025-12-21,150169,EUR
830ea23c-c77a-4212-bd30-ac603e535928,PL24643426943038576645847138,2025-07-18,144216,EUR
53fd2554-6183-409a-b9d2-b6e520d4833f,PL77977667867990011872078489,2025-10-24,19418,GBP
cf2dc2d6-35d2-4d01-8162-85d449c9c19f,PL2593831379420969409243702686616,2025-09-16,182144,PLN
95f1b93a-09ac-4f57-afaa-82a23345ceb9,PL69367045894046773477337826,2025-08-10,172336,CAD
84b2abd6-1a6d-4aaa-97e3-c0e9714fac42,PL8283092695119257014494800755627,2025-12-24,37230,PLN
3f36299b-8160-49c0-b2a3-fc5e7b1707ed,XX40764307033925317402835499,2025-03-13,104330,CNY
705089ee-c2ee-404d-b626-f911497b0879,PL34569441743,2025-03-31,34800,JPY
fca1eb2a-db1b-491b-a753-9c34c9ca6450,PL87771137081403691384100630,2025-08-28,186112,EUR
ff134576-58e2-4c8c-a2ed-ef1763a14f89,PL30591345784641669456067991,2025-05-02,208573,AUD
6cfeac86-c2c7-401c-9005-36b5a23242b1,XX35483195662536268426480112,2025-10-05,47436,USD
e5734063-47bd-4eda-abdf-b0eacfd98c2f,PL88718764086011607928889021,2025-09-25,58028,PLN
a550d9dd-8818-4f94-8fda-de15a4c2dfe1,PL91978746587690642415143026,2025-03-18,127620,GBP
68c3a445-98fb-44c3-a51b-ed777a547e6a,PL59496994999878339899775546,2025-12-23,204901,EUR
ecdd3881-65d9-4341-8aa8-89a689a229c4,PL78503060752922388941961697,2025-11-08,150732,JPY
fabdece4-5656-4901-9570-7a8182808b53,PL7944616185233383896012251800957,2025-07-26,70543,CNY
f4809b87-0148-4962-9f87-de637e19665f,PL32823157602189111130718668,2025-01-15,153169,JPY
5147d69e-a039-4c40-afd4-61820f7b3e01,PL77265019722089498354819920,2025-04-11,97248,AUD
dac3e361-56fc-43bb-96f5-93a525047b57,PL28159866943787104187892005,2025-06-24,7166,SEK
3f1c355e-e291-4504-a363-112536642287,PL94418492599985565924739723,2025-08-28,4861,AUD
269d608f-4304-490e-8b42-15364e4d4ad3,PL87822206565518241400121842,2025-04-18,103879,CHF
8e0a3251-a010-4b21-9eab-9b0782118bb9,PL88157075204,2025-09-26,235631,PLN
da5f9aa9-359e-46e9-bc34-08884137c3c1,PL71196822440534887654764576,2025-02-11,205122,EUR
85068ffa-0f5a-4a9e-b1a4-a4a7d58d718b,PL73535015639057305881886092,2025-02-16,126212,GBP
f37bc248-a8d3-4238-bef0-df165237d6fc,PL7012296762807301244363735280090,2025-04-18,53456,JPY
8c092a63-a7cf-4bee-b6de-91130b80834d,PL13877806681881253364809846,2025-09-22,165984,CHF
e7c8531f-6d57-4ab1-896e-ba7432302710,PL69532373550278683192934256,2025-05-16,200192,SEK
4bed86d5-b0bc-40ff-a6de-dfe7e2313e82,PL8683724938406770927878173357233,2025-05-17,101148,JPY
9decf7c7-1aad-42c1-80e4-ec95df9cc789,PL29174483860101891213366247,2025-08-31,171431,SEK
f275d116-ca80-4ba3-baaf-66aa3907d5ed,PL31663955857203851055371258,2025-10-22,53566,SEK
582691c6-1a88-4319-861b-c750700784e2,PL71351709955175796558284183,2025-03-06,146364,AUD
9cda2613-7dbb-4f0a-baeb-2bc9ab151cd4,PL12611636328928116742147195,2025-07-14,227401,AUD
3f93b773-71f5-4d3d-ae80-ff667d754fcd,P46949520516136374871085165,2025-05-13,3577,SEK
850dd76a-9c59-4f90-a4b8-a425c0373e94,PL73613177633546433675577771,2025-04-30,21090,CHF
029f6311-9bd5-4f6b-a2fb-bbdf7a98c8c7,PL45625507213504229507380369,2025-04-02,60862,PLN
c116583e-3086-49e2-ac53-2741f02078b3,PL72991322977190278176669192,2025-02-02,71404,EUR
1165fac5-bd0b-444e-aa9e-96b7c99ca204,PL12626469159320585336931921,2025-11-30,57981,USD
04a8f319-124b-40c7-a824-f0230e9e92e2,PL39283480870353912396050707,2025-11-22,51486,AUD
abdbe692-eb67-4338-b57b-8aa7004d0811,PL73173661311105901618654893,2025-07-10,101006,EUR
a94ffd12-c45d-4baa-86c0-d304cac03fea,PL60997622699528358323882142,2025-01-07,118046,GBP
2168105c-8bb7-488f-a573-b6386c29a849,PL18120086818819113440776103,2025-01-31,57047,GBP
d64d8a2a-f973-462d-9a11-d46b57c8c580,PL23425840554317260139521822,2025-05-26,142213,SEK
7deed1f1-68ef-49ca-a93e-2b655e8347b5,PL1780908149258668854398722420428,2025-04-14,206123,CNY
2d9adf80-0b41-4447-814f-142ff6c73285,PL9051820880392421337855461677710,2025-11-20,95833,CAD
1aa66ed8-f56d-4335-bc03-4d5eeac865f9,PL55224418870496121920250012,2025-08-29,65170,CNY
a6e1d08c-90b7-41b9-8e71-d4abe55a78fe,PL93640128796026216983450275,2025-01-27,83867,PLN
7ed4bde9-27cc-4f1d-9c2e-1b3a6d404223,PL41405650321978563673099384,2025-10-09,173948,JPY
bb90512e-5319-4143-bb6c-c58b23f90e5d,PL72248976924942377753198485,2025-10-22,200384,PLN
0e2c8064-5bb6-4d9d-ab6e-39c02f13ea95,PL44123514854759354778151484,2025-06-25,93742,JPY
f61bf590-1f87-4203-b9ce-2b40420ae63f,PL28906083282072657572144758,2025-02-11,53150,USD
565f42f3-2bdd-4f6c-930a-64af0864785b,PL38112777851,2025-12-05,9185,PLN
728fcc75-91ac-47ac-af09-c918998088a0,PL97569682783833330684605358,2025-03-04,212889,PLN
21ed9f4d-6924-4f26-b526-7c4b86e26e6b,P32149718358557008991544942,2025-04-08,44722,GBP
abee73f9-16d9-4aca-b0c4-c46cb67c5f5a,XX11909780301265810370681424,2025-10-30,135872,AUD
69c6e045-1a80-4c6c-bfd6-444dedd2784b,PL84585954234307919810856678,2025-05-19,111282,GBP
6b094a41-e641-4160-9e0b-6506d5e95c06,PL93342095339874876808915701,2025-09-08,19379,SEK
d76171c9-96fa-44c8-bffa-26c2141aef85,PL53229196077216011757780874,2025-09-15,209318,EUR
d83c3e9c-879a-426f-91bb-77f35f8fcfac,PL61818489459533181315676260,2025-09-10,247620,USD
a1c93f28-635a-4a90-9f57-8f1fac34b4bb,PL92526481421800660686883077,2025-01-05,164126,PLN
a37b3636-a05b-4af9-b214-711b03b938bd,PL45866952138577054171333316,2025-04-29,228615,EUR
b7c623d5-65be-4e97-986b-f736c6a2567f,PL86138054095326893226873356,2025-06-09,67559,CHF
b035ee42-92ff-4cb6-9d60-cbd14b9bc855,PL20536810852060896300091488,2025-12-06,187794,CNY
a1cf4aa2-6da4-429f-914c-c33179724860,PL32855587702161918215830404,2025-02-04,180996,GBP
e0c7b7e1-7627-408c-9a5c-5a32036d0408,PL23524048059752293287468682,2025-01-24,163699,PLN
47c4ec74-e1df-4b95-b98b-2d3cca4d7994,PL77317186590423770855722393,2025-05-26,190876,CNY
7b3b997f-bdaf-4117-9d97-c8c5c9c3c3e9,PL27566000513219452467873869,2025-02-21,181276,CAD
84f17c71-c2ff-4490-ba8a-2a7985fb3b31,PL18996099487198954726378432,2025-09-26,78861,CAD
00f39e96-4a93-474f-80d9-ce69b107cb8c,PL38254542637947309755981504,2025-04-21,90754,CNY
051a3b14-567c-4db3-a750-d4c4ad250018,PL33999862502682205441388641,2025-09-17,117559,JPY
2ad62b78-bae3-4528-be0a-c9ac113b09d6,PL96170791969185974872036791,2025-02-07,103726,USD
6d363964-b109-4de0-ba9c-28b9bbb4292b,PL50187176540328879099083233,2025-06-22,54804,SEK
b3e8817c-44f7-42b8-888b-5949ef3a8794,PL44764923084607286847925067,2025-12-20,206261,CHF
437285ef-bd93-44c5-935c-9f4b6cb559f9,PL82486738388386088081233328,2025-03-18,87370,CHF
8520b977-7237-48cd-9502-b06ab79ae349,PL88202613472451719355892647,2025-10-17,3139,PLN
297a7d96-4f95-45cb-9a1f-e88e3ed15c46,PL17574066414025974050872942,2025-09-10,110225,USD
67647d88-815b-4800-9cad-bba7bbf0c317,PL48395236158110647170799116,2025-12-31,205013,CAD
525954bb-42ba-46a8-95da-4dfef0e88e11,PL96140083187275813821008644,2025-02-06,231228,CAD
b39ff869-fafe-4280-95fe-08bd2ec08f4d,PL64589101965142505536067877,2025-08-22,88213,USD
4ca7187a-2ff9-4625-8114-29372317d603,PL43614607131500947345013554,2025-10-14,151375,CAD
e45eddb9-114b-4640-b42d-351d75e6cadf,PL45900164573963719217025024,2025-10-03,153408,CNY
5cae9510-78ad-4d40-80ec-a650c84da80b,PL35729924674,2025-02-12,128336,CHF
c2ba2e14-165e-47cc-ad90-7e6a13416155,PL32524094430734032311956788,2025-01-15,143398,CNY
bb1adc45-a586-4956-b944-74fc92dd5079,PL56531992248846931231523360,2025-08-01,27731,USD
969d821f-37b0-42bc-9cd6-cae9b0a0f8d4,PL74643472118744004601350056,2025-11-13,13948,SEK
efca3c1a-0d6b-4950-86f3-e57f041556d8,PL34175413273771983613407809,2025-02-09,147901,EUR
fd54a698-fe57-4194-89ce-fd2456e1881f,PL61686681398316809685697356,2025-04-09,106552,GBP
2cedea06-0cb7-4db3-ba46-6a436e9e2580,PL32726476805166762086460260,2025-08-28,81339,USD
0afa123e-4ac4-438a-8c7e-4bbbd913a116,P50895832697217152330878516,2025-01-31,231380,JPY
3bb66bcc-b8a7-483b-89ec-93d9a2e4477b,PL63816113536076344035878726,2025-08-20,84018,USD
e40f67ba-089e-4d17-9fad-b5f9f1897996,PL69902991060693165768198451,2025-10-07,164929,JPY
d3557683-e99f-45e3-8817-599c215139ad,PL74939978844268047360666637,2025-06-25,57741,CNY
ae8c3d2f-cbd1-4f3a-adde-5768595e4a15,PL42264092045784197058089621,2025-04-27,3,CHF
0f9feb6b-535a-483a-9f2f-71b692858f84,PL81858893590009896812562648,2025-11-16,217195,AUD
1b3a795b-a82b-42e2-9c9e-7196d85c6254,PL56488888538942135609948027,2025-07-16,178868,USD
aa3227b8-0e34-40dd-9d76-a0424ad7289d,PL26968441762698217655595049,2025-01-19,22562,AUD
2f7c6133-1230-425b-9549-b3928cdbd475,PL24908731736468349996991628,2025-02-19,48439,CHF
8bdd88d8-d4f7-4205-bc0a-5bd1c4b17c98,PL57179992944107289140904861,2025-03-11,175236,GBP
ce54ae09-ca72-436d-a2ea-ddb14a32dff2,PL27491149412633795816013827,2025-07-05,84830,CNY
3d6906c1-683c-442d-b798-c7a07c99783c,XX67661944793195172626177655,2025-01-15,120038,USD
35aafd08-0006-42b5-b438-684c575a002c,PL89509512418989643262828553,2025-05-12,6474,AUD
5706b778-ddd1-4cb3-88da-8b2fe76ae451,PL75178119573078600269196322,2025-11-21,54121,PLN
4f1bc321-019a-4bc4-bf74-e1ee6bcb611d,PL44778022328652734344056321,2025-04-08,68751,GBP
64d217ee-ae07-4941-875f-300b02812cd0,PL36736495514265183068615710,2025-05-09,230021,CNY
822de3a8-5dba-4011-aa12-1ee501f81461,XX76839762527665034145431674,2025-03-22,131754,JPY
08e1a239-c6b8-4199-a00e-0aabd10fe91e,P45642588856820112922874683,2025-08-21,210925,CHF
a973ced5-69f6-4e5b-9f94-eeee8663cd88,PL81123033716903721102178648,2025-04-14,228684,SEK
5678ecaa-b75b-4fc2-a16b-1e8ad50f8fe4,PL30409099149384295627358858,2025-08-06,86794,CHF
c6bfadc8-3b83-4b83-b09d-5f43b136f84a,PL24680003823256504538685573,2025-05-02,216991,CHF
63b86452-4613-4ade-9a44-eba8536ed4c7,PL99262954682060718645952904,2025-03-14,203253,CHF
01edade4-f93d-4b87-9488-7131be7bfc02,PL59841941552138009668267181,2025-05-12,202386,CHF
f19e3423-e353-4ed6-8143-12b35b21555c,PL74735935394236214731673414,2025-09-21,246866,PLN
e89b4e72-6c15-45ec-a021-04acf365ca90,PL57179887512555948461631272,2025-12-10,39536,CHF
cb3bb894-754c-4633-a15c-9ad83bebcde3,PL77463464500225476175348648,2025-12-12,241859,USD
6229ae13-797f-45e8-b077-68a3a8f42335,PL75393249124570220839954968,2025-04-22,85815,USD
0345e25f-02c4-4b4f-86be-1f03301ef727,PL72142417015159321034487269,2025-03-16,122651,CHF
f66022ea-5960-4d25-aa27-4c467a05fa02,PL15250349774646104583669759,2025-10-12,159060,JPY
249cb84a-f70f-4c77-95a3-05a6529af82d,PL98214597736000339047007973,2025-04-11,153559,GBP
01aa7024-439e-43bc-a45c-bec742e65fce,PL41819655815548026535393184,2025-08-29,79901,GBP
6b1bc5d2-a937-43d7-ab80-162b00929dc8,PL65212097826449682115002561,2025-06-14,237758,CAD
38691d03-411e-4d76-9a3c-1a37f6cf728a,PL94416965082886785956315307,2025-07-26,49406,AUD
c170cffb-01ce-4564-934c-f5cee63cde41,PL52107879159031365712891513,2025-08-06,200501,CAD
c88cc1b2-2363-49c8-9445-95a475ea3442,P34394369289070686776316771,2025-05-02,240170,CNY
f15071d0-514f-45a6-937b-852710ae3825,PL24291649257790481765359067,2025-08-10,15198,CHF
33632648-09fe-4e38-87aa-f6ac29450908,PL15939120102132448388645175,2025-06-03,247738,AUD
a05a545c-d89a-4bf2-9890-317ea003e6d6,PL21733959272304121337071716,2025-10-02,94446,JPY
485af3d2-f458-4bdf-8c8c-e3e066c7317c,PL74926086731297672143074511,2025-01-06,154001,CHF
af341cf4-9237-4b05-acd9-efb550844da1,PL68975267713416454245650986,2025-05-14,174999,EUR
5e0a5dbf-71d1-4f5e-82e5-788de541c5ab,P33764802122536449251208726,2025-02-10,61670,EUR
7d361b51-cefd-4fea-bc72-bf2f58061bc9,PL87174234320865031113649584,2025-02-03,139965,CHF
a00e713d-030f-4328-8aaf-fb4796c69ac9,PL94606274000416213213400524,2025-03-08,132890,EUR
863431fa-7cfd-4420-bf0b-462d209ccc29,XX39194957201108261970968198,2025-02-20,49334,CNY
a72f5a07-dcc9-43e8-8edd-0b34af35cbc6,PL45128125016460101252038391,2025-05-01,129811,EUR
62849088-0bef-41f4-9056-c21f89804e8a,PL9424701334988787140449903562994,2025-09-14,71662,JPY
cc7a0007-c0b1-4498-888e-52839fd2d438,PL80953589182957645431068916,2025-10-05,81744,PLN
8ff602a0-0db3-4939-9cd3-de6cca087e82,PL70990231601250424925876265,2025-02-10,209685,USD
23d0ff1e-14ba-46c0-8943-8a68d4c4210b,PL56416659731372002779693092,2025-03-17,153773,AUD
803692b0-f8b2-4847-87db-72240ba0b4e5,PL22103608970837872555224266,2025-02-15,42529,PLN
d56e0b3c-bf7d-4668-baa8-df31aa621928,PL36306428662819498440540319,2025-02-01,166384,PLN
c689bf55-534e-4a2f-9441-4cdb301ed2bd,PL35265928190928233610794657,2025-02-05,234756,GBP
d282a040-9523-4a87-a533-783e6f051d9e,PL82885348093133715910953022,2025-04-11,62335,AUD
f18294c9-736a-4f63-abb1-27c544d8e828,PL46902343541403341815816227,2025-11-16,43084,GBP
8a1c80cc-9ba8-4a12-bd15-b95f0959c6ab,PL59777608593115404373472829,2025-06-17,44975,USD
5e30dd61-6f88-4f53-a6f8-ca346832c85c,PL77349383691845268513567654,2025-05-02,69881,JPY
9a35570a-77d5-4d45-8046-2cd73547089b,PL52220284827,2025-02-09,25058,AUD
cfc8f035-ff19-4cdc-a2ad-003cc50007b5,PL29155640388197773782043044,2025-07-09,119255,GBP
91aedf20-ef56-4397-a633-b6e779e37fd7,PL80737624046541846768035557,2025-10-10,202378,AUD
e826e939-a557-40c7-b1f9-c7907c70581a,PL63305979362006333333498082,2025-05-03,132954,CNY
b0461958-f10d-475f-8cbd-315da85dbb34,PL61581941671888766330233929,2025-03-09,146324,PLN
d4b61746-2de4-4f6c-a645-cb1b46dcdfce,PL26506390816283057583283642,2025-10-31,47356,GBP
71f002d7-8acf-4dad-b11e-8d4982962fc1,PL45501792103212216304450042,2025-08-03,66134,CHF
23433c87-2d01-4e7d-8d94-580989b7ce16,PL32460240400196656067043679,2025-02-09,145267,EUR
7e7f77d7-1b1e-40cd-9d7a-7317d2faa4ef,PL39955581199972391351358751,2025-01-06,129695,CAD
b29e66e5-82c6-4479-bfa1-05e75a6c6a9d,PL74702155432590150818525833,2025-07-01,240207,PLN
fb46df39-05df-4991-875f-dfd24e7ededb,PL65324805798900797159744576,2025-08-06,213012,CNY
4febfa94-fd9f-4db5-ab69-95c156665fff,PL27139787600159455896385718,2025-03-11,72418,CHF
60483747-f3b1-4795-ad7a-f44e9ec09164,PL47516940342850144096846640,2025-04-28,131450,PLN
3c0f6aa2-c351-4ac3-b566-9b3fcb60de0d,PL15586007542895351349136837,2025-01-10,114103,GBP
6d167e91-af59-40d0-b20c-31087a346a7c,PL46607598646679566692611788,2025-05-11,128701,SEK
a393deb5-b67e-435a-861c-42b912ab6f86,PL67796439808783319725088189,2025-12-30,84445,CNY
a8876d3c-bcbe-41f5-92c1-4797ab10e2fc,PL56468940700394356372865164,2025-10-23,45367,JPY
4e6e1b4b-5b7d-4e2c-920c-951a6bc32c1d,PL57145918402142099029673430,2025-01-08,96957,GBP
0cc192af-665d-4192-8147-23446c1bbb65,PL91828978033388754244069828,2025-07-14,16451,GBP
4ea6048f-ae63-4aa0-9b6f-5423df7ce94d,PL1838156078821840458146259198058,2025-09-14,213425,EUR
b0a97b01-94bf-43a9-aaa7-1105d8769db1,PL55969355273735545953939463,2025-09-03,166159,CAD
273e1527-d0c7-4f28-8d59-a770400c0873,PL89159895540927223902181568,2025-04-04,10638,CNY
7965641d-a083-405c-81d0-eaa560a52d63,PL82787252679106824141221343,2025-02-07,96754,PLN
29304a11-5784-42cf-8172-06b3add92a87,PL88841410091750656768831252,2025-07-18,159925,CHF
8f69e33c-c80b-450f-8195-6f2b294ff612,PL81145241446502229234656914,2025-05-09,6290,CAD
21cda825-ab43-4045-8090-367699d6e6f4,PL16412525432638166790875105,2025-01-14,168784,GBP
4fceb6a1-39f2-48f2-839b-4df63f7f4402,PL11182725594,2025-10-24,83904,CAD
1b7995c0-485e-4c07-8acd-20487861c958,PL46506857872925825092604327,2025-11-14,203615,EUR
a65dfece-a7d3-427a-bdb6-71d9c73462f8,PL86209462292135549551885410,2025-11-29,233878,AUD
a8310a46-65d3-4999-8641-0749739fd04d,PL18129484822883341010729647,2025-03-12,121510,GBP
3d63d1d8-2d48-4fe5-b0b0-4a33896a699e,PL18303866864590989015026971,2025-04-06,231669,CHF
3f1d4bce-4fe2-4beb-8fc9-8e78f80ce455,PL94975521740752424360007045,2025-12-14,8881,CAD
b3d1ee46-29d2-41dc-bfa1-e0528941694c,PL80305957898627253860649387,2025-05-30,190470,EUR
32d98c50-4a23-48fa-bfe7-617fa8d8083f,PL52515251034251300760075137,2025-12-12,49107,EUR
b12ab9b9-38c1-4f1e-9d2a-a1ba85145773,PL60649205515,2025-10-01,153447,SEK
280751a4-0996-4538-aa1e-920a1140d4c9,PL27414378144762256839032811,2025-01-13,92911,JPY
a09b644d-934d-48e8-aa5e-a68d57fa9486,XX62480359476793786769541083,2025-09-10,175203,USD
f79c80ae-4067-41c6-9a38-8022603ac375,PL11115135848011985699225724,2025-02-02,94448,CHF
f2e4cbc9-4e18-4f10-b8f7-ab1a52644995,PL41303996071146899437648819,2025-12-28,135225,AUD
a2e383fe-7cac-4f3f-b3bd-c7250497357b,PL57721474593252539073987575,2025-03-27,87581,JPY
e08911e4-eb84-4b62-96c8-5db42ae503f3,PL26556193995952380392149886,2025-07-12,150192,JPY
68f6f667-3dd5-4052-a997-6e3247561def,XX81117926613696435427428836,2025-04-16,242965,AUD
d89b1908-932c-4083-a2d2-a935c773ff2a,PL81931816104645404985295814,2025-12-02,183829,SEK
f9752392-0306-4e3e-a9bf-d3fb2f76ca42,PL39708070547258215874720923,2025-05-23,198992,CAD
505323aa-cbf5-4c28-a740-03e924f8cf3c,PL54218856637044039680935199,2025-02-27,228813,AUD
6e23793b-315d-42b6-8c3a-7189fb25227d,P26334032779457126575601133,2025-12-03,148232,GBP
659bd32f-3ef3-4252-8eeb-d11151505967,PL69285606162997255026656754,2025-10-19,34556,AUD
0f4c76e2-feb5-4edb-a8fc-024713b28cf1,PL86549873633518344036922965,2025-03-06,28161,EUR
cfbd0cec-f8e2-4429-82c8-6bb6bdb92212,P28980145351930889001655325,2025-11-22,158975,CAD
d7de16b5-647d-40cb-803b-3345b0cb6d96,PL99343898756103382842712975,2025-07-13,124793,USD
0b51b7d3-a5c0-4ea6-9791-89573d834e55,PL89584460525900516012144764,2025-06-07,878,SEK
30a60732-4188-40d6-95ff-870647eb108f,PL45673407986785809693175253,2025-04-13,31432,GBP
83888b71-766d-4c26-bc69-24a73f9a2dd7,P68989103053851781383741685,2025-08-25,209429,EUR
511c0999-30e5-42a6-9159-b5c03df6650b,PL21615269774200038200894698,2025-02-01,85313,CAD
8ec179e4-5e88-4ec5-9d29-56fe8217959d,PL57993042483435184242363088,2025-04-23,127020,CHF
57f81a61-813f-484c-83ab-898f6951a4f1,PL28779198840242674412079247,2025-10-28,84000,CNY
1b5d9569-8c62-4299-9258-846296244618,PL73248816519120661155809316,2025-08-05,173836,GBP
4fbc21eb-1725-4829-88b8-af22dbb23d37,PL20927365801730462105277157,2025-02-22,141901,PLN
0e528e04-9801-4904-9649-dd0918c892f0,PL22233563691068537786845155,2025-11-27,148446,PLN
c335b339-a3e3-4836-8350-acdbca6d807a,PL35918888427611992605301523,2025-08-05,188347,AUD
1f7a7ae2-3782-4ca2-82c1-4ad0642db953,PL31407736572374229403783553,2025-05-16,127766,AUD
beeb84ff-3338-4732-b1c7-573e5d8d5bbb,PL20830714300605441887504695,2025-04-16,133403,USD
56af12fa-8db3-44fd-8149-053b36e3c043,PL13491429590,2025-03-20,29029,CAD
